date,return,var_forecast,exceeded
2017-01-04,0.0051584620988398555,-0.020434814108931984,0
2017-01-05,-0.0005851916669650237,-0.020097153718762275,0
2017-01-09,0.005204667495585014,-0.019575483277969354,0
2017-01-10,0.007166214216556277,-0.019257436509877733,0
2017-01-11,0.003453144309610856,-0.01909279473060159,0
2017-01-12,-0.003794172190709766,-0.018702576992263385,0
2017-01-13,-0.003496056883091292,-0.018344414355503415,0
2017-01-16,0.0046323645000461156,-0.01799257516443217,0
2017-01-17,-0.004935006167182898,-0.0177306882611858,0
2017-01-18,-0.004789945814633434,-0.017494250131291255,0
2017-01-19,0.004884221073649719,-0.017294419541726162,0
2017-01-20,-0.00470474424811318,-0.017098408060456198,0
2017-01-23,-0.007329852173467266,-0.01691288349580603,0
2017-01-24,0.010892771761205289,-0.016972189996013052,0
2017-01-25,0.03224856218541294,-0.017481115743538594,0
2017-01-26,0.0006010265714460061,-0.02292959460060156,0
2017-01-27,0.00175293300898538,-0.0222147433915173,0
2017-01-30,-0.015746757519629284,-0.021581619050279673,0
2017-01-31,0.0025996042213289883,-0.02222414951825306,0
2017-02-01,0.010769145139740033,-0.02161170384089417,0
2017-02-02,-0.0067370870421266105,-0.02160250265535768,0
2017-02-03,0.005302746376215417,-0.021238245793724176,0
2017-02-06,0.006476678592130192,-0.020818663514467782,0
2017-02-07,-0.0014702539674207316,-0.02050065630371795,0
2017-02-08,-0.0013860281966326937,-0.02000444085086142,0
2017-02-09,0.023126942437097675,-0.019538057515502354,0
2017-02-10,0.010445165045073423,-0.02182539790475815,0
2017-02-13,0.011475630323162456,-0.02176275404613551,0
2017-02-14,-0.0027105143139047883,-0.021815486251878922,0
2017-02-15,0.004850758348668549,-0.021259691853564903,0
2017-02-16,0.014105773138054722,-0.020831807885027573,0
2017-02-17,-0.012289931829346123,-0.021300133895547597,0
2017-02-20,0.0020497189384398595,-0.02148918244829717,0
2017-02-21,0.02509751639121749,-0.020938723073674743,0
2017-02-22,0.001111224817316625,-0.02342003206353815,0
2017-02-23,0.0022143194249508724,-0.022707129691006727,0
2017-02-24,-0.019682599570872483,-0.022080531119630615,0
2017-02-27,-0.0008050110106170294,-0.02328992086408705,0
2017-02-28,-0.008637998415305326,-0.02258298748670896,0
2017-03-01,0.02821651197788455,-0.022285007215617728,0
2017-03-02,0.0002439852112710028,-0.025290631093664768,0
2017-03-03,-0.00959563818523268,-0.024422933726467887,0
2017-03-06,-0.006997168125049136,-0.024042193546734248,0
2017-03-07,-0.007437132407877911,-0.023500190620375127,0
2017-03-08,0.005554789532107307,-0.023033297154016696,0
2017-03-09,-0.010711224622259152,-0.022503206734726763,0
2017-03-10,0.0047247160007808375,-0.022397382722219146,0
2017-03-13,0.01914261461135336,-0.02185896938761886,0
2017-03-14,-0.0018612213106603548,-0.02300684800664123,0
2017-03-15,-0.003809102126998809,-0.022336696236930312,0
2017-03-16,0.02385364684678315,-0.02176969524073339,0
2017-03-17,0.005793928452549224,-0.02382733305463342,0
2017-03-20,-0.006779657369315295,-0.023241231563961462,0
2017-03-21,-0.01273941913957799,-0.022756820104220674,0
2017-03-22,-0.012836355244754571,-0.02285512926358006,0
2017-03-23,0.00515343681859548,-0.02295601989051856,0
2017-03-24,-0.00022818026339699315,-0.022403829672837397,0
