date,return,var_forecast,exceeded
2010-12-21,0.006011993849786457,-0.02555719632890282,0
2010-12-22,0.003373857625541987,-0.027347338280524238,0
2010-12-23,-0.0016456817776040467,-0.028849245237049105,0
2010-12-27,0.0006125096248110751,-0.028629409444038245,0
2010-12-28,0.0007710265951414996,-0.028938332749207884,0
2010-12-29,0.001008636510665184,-0.029881549775425013,0
2010-12-30,-0.0015093576964178013,-0.02908281092810088,0
2010-12-31,-0.00019080765268331135,-0.02655797307590273,0
2011-01-03,0.011251294147760937,-0.028489642056483883,0
2011-01-04,-0.0013139246526350234,-0.02665031352654064,0
2011-01-05,0.0049946760743084795,-0.026155619806859418,0
2011-01-06,-0.002125214370637174,-0.02606490262399916,0
2011-01-07,-0.0018464857690823067,-0.02738746921607425,0
2011-01-10,-0.001377275180819204,-0.027107004052230124,0
2011-01-11,0.0037182062584069087,-0.02934226129896382,0
2011-01-12,0.00896725379885055,-0.027977316756183482,0
2011-01-13,-0.0017122112404592826,-0.02660386988412372,0
2011-01-14,0.007357410347301752,-0.027545876751205248,0
2011-01-18,0.0013754642661831795,-0.026688155683894883,0
2011-01-19,-0.01016716579338528,-0.02640825501528033,0
2011-01-20,-0.001295798403834425,-0.026089856951693698,0
2011-01-21,0.0024106376042603017,-0.02702008600172498,0
2011-01-24,0.005819315234595557,-0.02899583273959501,0
2011-01-25,0.0002634277736186519,-0.02758177039277996,0
2011-01-26,0.004212024148480431,-0.027920536249986232,0
2011-01-27,0.0022417910607996916,-0.026600595035188312,0
2011-01-28,-0.018013805424183182,-0.027571062378728233,0
2011-01-31,0.007633349932881117,-0.02831840692604743,0
2011-02-01,0.016555791837834732,-0.027371116411707884,0
2011-02-02,-0.0027262302593635823,-0.02747886065773336,0
2011-02-03,0.002351432290127242,-0.027887319168970314,0
2011-02-04,0.0028801110627521,-0.026336237236925582,0
2011-02-07,0.006220782345953246,-0.026599699375652187,0
2011-02-08,0.0041760203758389736,-0.026644253928821113,0
2011-02-09,-0.002789653077800658,-0.025866309156991202,0
2011-02-10,0.000749212207498573,-0.026045087591059213,0
2011-02-11,0.005492261501887086,-0.025558094956283518,0
2011-02-14,0.0023820846440685273,-0.025199166364285774,0
2011-02-15,-0.0032401546915794555,-0.02486472119128672,0
2011-02-16,0.006237938698851586,-0.025221040708016722,0
2011-02-17,0.0030709708803797753,-0.025791633175999147,0
2011-02-18,0.0019228727220248487,-0.025822668787862837,0
2011-02-22,-0.0207422049204542,-0.026018983144661077,0
2011-02-23,-0.006130715010509213,-0.028134217765956072,0
2011-02-24,-0.000994871961243149,-0.029476036015921466,0
2011-02-25,0.010495248165325322,-0.031001295088891087,0
2011-02-28,0.005545679951232785,-0.029443141615424443,0
2011-03-01,-0.015864861791058615,-0.03178005025962155,0
2011-03-02,0.001613897889519933,-0.03171131964840956,0
2011-03-03,0.017072434579239015,-0.031169047894839996,0
2011-03-04,-0.00740538978936911,-0.031058890662226675,0
2011-03-07,-0.008376215256269859,-0.031078992787042067,0
2011-03-08,0.008883161530176764,-0.032344741825280215,0
2011-03-09,-0.0013626313929711031,-0.03325251998590169,0
2011-03-10,-0.019051280476330312,-0.03213237168926141,0
2011-03-11,0.007055564524569569,-0.033809202624860125,0
2011-03-14,-0.006067696956773894,-0.03097401009352543,0
2011-03-15,-0.011263544394846114,-0.030351218822057803,0
2011-03-16,-0.0196874819493722,-0.03253270970345224,0
2011-03-17,0.01330926623187434,-0.03404836609053745,0
2011-03-18,0.0043009395825457375,-0.032822850589036064,0
2011-03-21,0.014874667930182994,-0.034736532211875476,0
2011-03-22,-0.003556885341038374,-0.032021328521779475,0
2011-03-23,0.00290974225850249,-0.03864986800083788,0
2011-03-24,0.00929739343547542,-0.036360047067436806,0
2011-03-25,0.0031561510021891337,-0.03586437909622985,0
2011-03-28,-0.0027516184993912063,-0.03886844559210145,0
2011-03-29,0.007035239607302124,-0.03251458844979693,0
2011-03-30,0.0066624626262346,-0.03087112404001862,0
2011-03-31,-0.0018311771049752679,-0.027440823943918558,0
2011-04-01,0.00495071294445637,-0.02654952296274465,0
2011-04-04,0.0003451501808520163,-0.026516863420504855,0
2011-04-05,-0.0001800714575308504,-0.026396230255608576,0
2011-04-06,0.0021812967581533727,-0.026363221191732643,0
2011-04-07,-0.001521162699225087,-0.025779032667363828,0
2011-04-08,-0.004012483000974676,-0.026478372553710623,0
2011-04-11,-0.0027972882914015784,-0.028583465791605204,0
2011-04-12,-0.0078070954457247765,-0.028527927506153607,0
2011-04-13,0.00019021749031011836,-0.02996001193172147,0
2011-04-14,8.36730908613248e-05,-0.03259690760859454,0
2011-04-15,0.00391772882556829,-0.033545416559771155,0
2011-04-18,-0.011078997728578344,-0.030858728229999847,0
2011-04-19,0.0057148102180946125,-0.03359471589857064,0
2011-04-20,0.01342443513234759,-0.03339271636060829,0
2011-04-21,0.005262908499656049,-0.031600848179071675,0
2011-04-25,-0.001593939550096124,-0.02942151686131379,0
2011-04-26,0.008939507790192813,-0.030744458306610895,0
2011-04-27,0.006230397799829035,-0.029185594733269146,0
2011-04-28,0.003549118471434909,-0.02874342666771088,0
2011-04-29,0.002298019742020152,-0.025144898967641778,0
2011-05-02,-0.0017542491090454249,-0.026752524401681098,0
2011-05-03,-0.0033850263710526463,-0.027098977031358423,0
2011-05-04,-0.006878914252832047,-0.02554182811390906,0
2011-05-05,-0.00911121718069463,-0.026214606402595337,0
2011-05-06,0.0038126429958769137,-0.02668246099688936,0
2011-05-09,0.004533870101931292,-0.02801292051801209,0
2011-05-10,0.008041616009663244,-0.02940507655080977,0
2011-05-11,-0.01117368968788579,-0.027650649601896875,0
2011-05-12,0.00488349367216756,-0.03123498217508592,0
2011-05-13,-0.008100047045425107,-0.03305577069707207,0
2011-05-16,-0.00622371863809601,-0.032650935275800604,0
2011-05-17,-0.00036862852333019447,-0.03340807195889937,0
2011-05-18,0.008765271983703471,-0.0359780264308624,0
2011-05-19,0.0021755725891674516,-0.034902262939682,0
2011-05-20,-0.007717974612614142,-0.030796240095811375,0
2011-05-23,-0.011997264840988286,-0.03144044631585831,0
2011-05-24,-0.0008277226453321518,-0.03149266675176369,0
2011-05-25,0.003178113156669937,-0.03191585335808633,0
2011-05-26,0.003945322767698656,-0.031183412548937015,0
2011-05-27,0.004072615318766459,-0.03229144238150139,0
2011-05-31,0.010537014856367932,-0.03214712466029161,0
2011-06-01,-0.02304822570064058,-0.02979019985851052,0
2011-06-02,-0.001225586114047772,-0.0318864838419809,0
2011-06-03,-0.009781492665191571,-0.030489125414279155,0
2011-06-06,-0.010818516013721968,-0.03263456509293086,0
2011-06-07,-0.0009568650426681202,-0.03445578378923075,0
2011-06-08,-0.004195664421607681,-0.03329939470518943,0
2011-06-09,0.0073504093289917805,-0.0352597678046103,0
2011-06-10,-0.0140784828818461,-0.034898007312393044,0
2011-06-13,0.0006685325595015001,-0.03516259940944209,0
2011-06-14,0.012532913485107322,-0.03761475571674686,0
2011-06-15,-0.01758556950725776,-0.037572438062116194,0
2011-06-16,0.0017527979756826184,-0.04535936350385422,0
2011-06-17,0.0030403902917992554,-0.04257921640004222,0
2011-06-20,0.005380689090158874,-0.04784896904507476,0
2011-06-21,0.013334179061463836,-0.04263607480065961,0
2011-06-22,-0.006489459844407186,-0.03913542449088006,0
2011-06-23,-0.0028319928581943543,-0.039412897266384694,0
2011-06-24,-0.011795077176858015,-0.03360477739109151,0
2011-06-27,0.009142536655730282,-0.031447419953865206,0
2011-06-28,0.012861292735997232,-0.031915938602940036,0
2011-06-29,0.008248633534912564,-0.029994626260172703,0
2011-06-30,0.01006837159516305,-0.027738458851654112,0
2011-07-01,0.014306869106082587,-0.026698777230045694,0
2011-07-05,-0.0013370725450787546,-0.02640837372817988,0
2011-07-06,0.0010010578196055775,-0.025867581134084713,0
2011-07-07,0.010399582892092418,-0.0255877448860754,0
2011-07-08,-0.006985458106935738,-0.025629998635899494,0
2011-07-11,-0.018256166936573948,-0.025521109009114026,0
2011-07-12,-0.004443369829837174,-0.028224012289833948,0
2011-07-13,0.0031010271091220787,-0.028999309524710856,0
2011-07-14,-0.006738782369335006,-0.02730895106996973,0
2011-07-15,0.005539055540283222,-0.030851157506380945,0
2011-07-18,-0.008163117539368159,-0.030469571060318758,0
2011-07-19,0.016177149646843247,-0.03299910209380895,0
2011-07-20,-0.0006710584073994497,-0.03159289010891209,0
2011-07-21,0.013455262786265187,-0.0322125576729323,0
2011-07-22,0.0009074395131127844,-0.03015490161193636,0
2011-07-25,-0.005658995223243757,-0.03181054225217537,0
2011-07-26,-0.004113420062329176,-0.0311867851826866,0
2011-07-27,-0.020517724807291415,-0.030145810328139126,0
2011-07-28,-0.003239207155504964,-0.030517294659044004,0
2011-07-29,-0.006471427287173093,-0.0325436255148769,0
2011-08-01,-0.004140860866231222,-0.03079186174581316,0
2011-08-02,-0.025888909190624254,-0.03209626965053792,0
2011-08-03,0.00500314595271778,-0.03277222418476537,0
2011-08-04,-0.04900165504374154,-0.03627109356078837,1
2011-08-05,-0.0005750829892727793,-0.0423667434590524,0
2011-08-08,-0.06895836939262434,-0.051724287348166725,1
2011-08-09,0.046317441063387754,-0.05772566992737483,0
2011-08-10,-0.04515679702747466,-0.058259604051615684,0
2011-08-11,0.04525059436377177,-0.062201783675509145,0
2011-08-12,0.005247875067276198,-0.06443441781549357,0
2011-08-15,0.021550727976033635,-0.06423855138369787,0
2011-08-16,-0.009786275177620318,-0.06543207085130488,0
2011-08-17,0.0009469381398128363,-0.06508623754440396,0
2011-08-18,-0.04561859893236342,-0.06596141990315887,0
2011-08-19,-0.015122756128207904,-0.06679003009718942,0
2011-08-22,0.00025800787322438623,-0.06443133855789054,0
2011-08-23,0.033710248386474184,-0.06545784752442232,0
2011-08-24,0.013034651368546868,-0.06552978160410365,0
2011-08-25,-0.015687934737961484,-0.0675202516094621,0
2011-08-26,0.015008418274915059,-0.06554709514115073,0
2011-08-29,0.027887505012164304,-0.06665647553097527,0
2011-08-30,0.0023442750237698817,-0.06878728248598402,0
2011-08-31,0.004909908712070532,-0.06208217602250967,0
2011-09-01,-0.01194246079230421,-0.044760048724415795,0
2011-09-02,-0.025607017291752854,-0.03509058793627578,0
2011-09-06,-0.007464076457609714,-0.031058889729149882,0
2011-09-07,0.028243824959147013,-0.03263800120747228,0
2011-09-08,-0.010668890387302454,-0.02872482844689519,0
2011-09-09,-0.027068562510962124,-0.030089738410007557,0
2011-09-12,0.0069415681820235164,-0.032031106415438645,0
2011-09-13,0.009078726180353769,-0.0313749993272126,0
2011-09-14,0.013389760518230709,-0.030778524607640266,0
2011-09-15,0.017041046718104802,-0.03210370015107312,0
2011-09-16,0.005690475561936026,-0.03169293551402791,0
2011-09-19,-0.00985094868808023,-0.0319685888497884,0
2011-09-20,-0.0016623864527245402,-0.03472654645949269,0
2011-09-21,-0.02983099508714737,-0.034057439348742266,0
2011-09-22,-0.032402456759229814,-0.034779142019881276,0
2011-09-23,0.006063588829469779,-0.03743916841078424,0
2011-09-26,0.023068021296968944,-0.03532146424486922,0
2011-09-27,0.01063166535729465,-0.03554999278698897,0
2011-09-28,-0.02090819585269532,-0.03377616514425747,0
2011-09-29,0.00808148643535933,-0.03467573540356457,0
2011-09-30,-0.025291274478866477,-0.03431407505681574,0
2011-10-03,-0.02886360290378409,-0.04179830191907205,0
2011-10-04,0.022239306131154102,-0.04908508473309526,0
2011-10-05,0.01770791894551138,-0.051756799307127004,0
2011-10-06,0.01813816846648031,-0.05300568903317956,0
2011-10-07,-0.008196811187622721,-0.05154679578051683,0
2011-10-10,0.033555643919288336,-0.05180029455470138,0
2011-10-11,0.0005438556372530101,-0.04368701095548955,0
2011-10-12,0.009747046937637727,-0.03549622128854703,0
2011-10-13,-0.002978102395136517,-0.03260218711854412,0
2011-10-14,0.017230948802477997,-0.029003608606021705,0
2011-10-17,-0.01955993759944885,-0.032149181604852986,0
2011-10-18,0.020213049380310544,-0.02775553069637201,0
2011-10-19,-0.012729818787025948,-0.027331456709018438,0
2011-10-20,0.0045438398210837505,-0.027868814281937784,0
2011-10-21,0.018634067492434347,-0.028720002605067574,0
2011-10-24,0.012790806680372135,-0.02814473587614898,0
2011-10-25,-0.02024834619938165,-0.02757269631228548,0
2011-10-26,0.010481430544087011,-0.028639681781889716,0
2011-10-27,0.03371659116813408,-0.030622774786562914,0
2011-10-28,0.0003891535285420744,-0.02924880702307013,0
2011-10-31,-0.025048616612978414,-0.029446728678677262,0
2011-11-01,-0.028340059621593916,-0.03144073282688798,0
2011-11-02,0.015976363304396557,-0.03439888609539785,0
2011-11-03,0.018607607200930687,-0.0334445018987858,0
2011-11-04,-0.006299819537189499,-0.03229552597424669,0
2011-11-07,0.006276008211166584,-0.03379510611872764,0
2011-11-08,0.011667310321724855,-0.0324818650945066,0
2011-11-09,-0.03738534709898822,-0.03156503289691045,1
2011-11-10,0.0085872010994823,-0.03618125594469611,0
2011-11-11,0.01929322300451375,-0.03550122119261102,0
2011-11-14,-0.009596036687555376,-0.034178605817856776,0
2011-11-15,0.00480559827730076,-0.03581807374090951,0
2011-11-16,-0.016755798341955064,-0.03470022353564424,0
2011-11-17,-0.016942671987706603,-0.03800507787288631,0
2011-11-18,-0.00039475649047204797,-0.03643974585773578,0
2011-11-21,-0.018824571104948618,-0.03692046270571327,0
2011-11-22,-0.004149438857005805,-0.04016795533417629,0
2011-11-23,-0.022342970458596234,-0.0430434888891609,0
2011-11-25,-0.0026891193002507308,-0.04618980319738578,0
2011-11-28,0.028821079038610087,-0.046277867138777226,0
2011-11-29,0.0022112069693971392,-0.05340824468498515,0
2011-11-30,0.04240343833622706,-0.05049297598907249,0
2011-12-01,-0.0019104695778526803,-0.051617469686849306,0
