date,return,var_forecast,exceeded
2008-12-30,0.017028556218997792,-0.02962125218505931,0
2008-12-31,-0.008944474101083344,-0.028272912202789678,0
2009-01-05,0.047844376268715294,-0.02835208180461457,0
2009-01-06,0.022645179696328732,-0.027257475654106723,0
2009-01-07,-0.0171157110371718,-0.027335725774515336,0
2009-01-08,-0.013116340634849344,-0.027518575238297302,0
2009-01-09,-0.02493187373485206,-0.027711760253303734,0
2009-01-12,-0.014219929945163301,-0.028939357737074966,0
2009-01-13,-0.014385421056514858,-0.029895175955651075,0
2009-01-14,-0.0374335311904197,-0.031176439327048354,1
2009-01-15,-0.009971786148195605,-0.035211048444956185,0
2009-01-16,0.012320266293833093,-0.03609040148370484,0
2009-01-19,-0.0361298420348124,-0.03707857511235822,0
2009-01-20,-0.001180228273881312,-0.04105289257178996,0
2009-01-21,0.021671453720894185,-0.0433674061320861,0
2009-01-22,-0.03568461710167714,-0.046342947647388076,0
2009-01-23,-0.005223753909930018,-0.053007471540540314,0
2009-01-26,0.03230567853854094,-0.05489751935145208,0
2009-01-27,-0.034200141993856015,-0.05702127714785298,0
2009-01-28,0.012026149786358076,-0.06018130492249975,0
2009-01-29,-0.01029304171662826,-0.059228515345612735,0
2009-01-30,-0.010168077774256545,-0.060655802399297125,0
2009-02-02,-0.03989056351569964,-0.05841838748127694,0
2009-02-03,-0.0489487360052534,-0.06041315855208274,0
2009-02-04,0.013963209988926195,-0.061577892841547785,0
2009-02-05,0.005008183293645274,-0.06050719925654398,0
2009-02-06,0.0294421435766683,-0.06086254844508408,0
2009-02-09,0.029994853379298192,-0.06059935653294581,0
2009-02-10,0.0036490043683068407,-0.059941351440755714,0
2009-02-11,-0.025937279452149298,-0.05922890553382989,0
2009-02-12,-0.03237291375397344,-0.05081406423067579,0
2009-02-13,-0.0014732375715098556,-0.0512215420188605,0
2009-02-16,-0.038640534219475775,-0.05746845816076619,0
2009-02-17,-0.0782147783609961,-0.055455832421071306,1
2009-02-18,0.00760859370575151,-0.060333433799309076,0
2009-02-19,0.04969459455205705,-0.06137906733386419,0
2009-02-20,-0.016378761576175904,-0.06051656704143602,0
2009-02-23,-0.013055718763657964,-0.06104628537420569,0
2009-02-24,-0.0029931356344361504,-0.062021467722961035,0
2009-02-25,-0.011772971251416742,-0.060741552097441684,0
2009-02-26,0.03478185893348762,-0.05956925928226425,0
2009-02-27,-0.014675353693338167,-0.06062366479553463,0
2009-03-02,0.0056453608523074905,-0.060607027191510524,0
2009-03-03,0.015585328551925848,-0.059980350704901625,0
2009-03-04,0.041428977582157245,-0.0597373148148734,0
