date,return,var_forecast,exceeded
2019-12-13,0.01092517178748409,-0.014542481675506147,0
2019-12-16,0.02228368491725341,-0.015904548676935644,0
2019-12-17,0.0008241880596688844,-0.022725472533441947,0
2019-12-18,0.0020576002907759516,-0.02001177343202842,0
2019-12-19,0.0043666459302578176,-0.01795392080541976,0
2019-12-20,0.0011480633637788173,-0.016556813656657576,0
2019-12-23,0.0054057513074816654,-0.015128003282624444,0
2019-12-24,0.0011274529558722435,-0.014541850254477136,0
2019-12-27,0.00166258123274865,-0.013489646780930653,0
2019-12-30,-0.007589296496044895,-0.012671461357064534,0
2019-12-31,-0.005909028768616764,-0.013331047042833248,0
2020-01-02,0.008173430270931092,-0.013286458090088936,0
2020-01-03,0.0023774168440731103,-0.013952457692435895,0
2020-01-06,-0.006198339138238751,-0.013131133694617127,0
2020-01-07,-0.00018481535326131393,-0.0132472211319746,0
2020-01-08,0.00013202366053377546,-0.01244447231951887,0
2020-01-09,0.0030580917937186314,-0.011830802887292356,0
2020-01-10,-0.0013433684770802756,-0.01161035412854274,0
2020-01-13,0.0039065118652192865,-0.01125366549327579,0
2020-01-14,0.0006298956491086471,-0.011355687748866547,0
2020-01-15,0.00267273470104179,-0.011026559028995492,0
2020-01-16,-0.004327137974701856,-0.010977227637994628,0
2020-01-17,0.008479322922486432,-0.011262362070084072,0
2020-01-20,-0.0030275627083184986,-0.012804785629557388,0
2020-01-21,-0.005333447330089669,-0.012321977864065687,0
2020-01-22,-0.0051111637252336806,-0.012458176085553847,0
2020-01-23,-0.00851482725012076,-0.012490978017302003,0
2020-01-24,0.010375256704598712,-0.013603951848278287,0
2020-01-27,-0.023190630124171108,-0.01508465065234587,1
2020-01-28,0.00921258346179954,-0.023300222068622367,0
2020-01-29,0.00038757607415895734,-0.021251298305583883,0
2020-01-30,-0.013669368070686971,-0.018294422741793204,0
2020-01-31,-0.013089906021434672,-0.019470150274940066,0
2020-02-03,0.00551588831367944,-0.020044417054204396,0
2020-02-04,0.015373353610812046,-0.017846963906260227,0
2020-02-05,0.005723020233853404,-0.02011875686248788,0
2020-02-06,0.002975829059876034,-0.017951305742650202,0
2020-02-07,-0.005089629178151256,-0.015892178352087675,0
2020-02-10,-0.0026553353279030745,-0.014831984210683605,0
2020-02-11,0.007025179021679762,-0.013608268340976623,0
2020-02-12,0.004656183225550947,-0.013841068347230062,0
2020-02-13,-0.01099673480642771,-0.013327132798937324,0
2020-02-14,-0.005773465117201226,-0.01531257706370664,0
2020-02-17,0.003260891585492587,-0.014591683949853993,0
2020-02-18,-0.006925274599826281,-0.013569930594271017,0
2020-02-19,0.01010858395385128,-0.013785718363808553,0
